20020321,1080.51,1086.11,1069.61,1080.81,60639,475007
20020322,1081.01,1087.11,1075.11,1077.71,44518,473427
20020325,1077.11,1081.21,1061.11,1063.91,46117,473529
20020326,1063.71,1077.51,1062.11,1070.21,65523,475802
20020327,1070.31,1077.61,1065.11,1073.11,51603,475790
20020328,1072.61,1084.91,1071.41,1077.31,52013,473688
20020401,1074.41,1078.01,1062.31,1072.61,50680,472966
20020402,1072.91,1073.11,1065.21,1066.21,54032,473248
20020403,1065.31,1069.11,1048.91,1058.41,65622,476233
20020404,1057.71,1060.81,1049.31,1053.81,62085,478357
20020405,1055.71,1063.11,1048.71,1053.51,52989,479850
20020408,1054.11,1056.91,1039.11,1055.61,62716,482515
20020409,1057.31,1059.51,1045.61,1048.51,58775,481233
20020410,1048.71,1061.61,1047.11,1060.11,76037,482863
20020411,1060.31,1061.01,1031.31,1032.01,83435,478300
20020412,1031.81,1042.61,1031.41,1040.11,62550,475826
20020415,1040.61,1044.81,1028.41,1032.41,56904,476930
