,date,price,note,status,data_index,instru,unit
1779,20111201,202.25,exit,short,2939,22,0
1780,20111206,126.8125,exit,long,2899,17,0
1781,20111206,8700.0,exit,short,2931,21,0
1782,20111219,2.98895,entry,short,2893,15,0
1783,20111219,122.19534999999999,entry,long,2898,33,0
1784,20111228,653.125,exit,short,2966,3,0
1785,20111228,1048.625,exit,short,2935,34,0
1786,20111230,1699.45,entry,short,2901,13,0
1787,20120103,98.4875,entry,long,2907,11,0
1788,20120104,147.675,entry,long,2903,5,0
1789,20120104,3.2623499999999996,exit,short,2925,15,0
1790,20120111,1156.6100000000001,entry,long,2922,32,0
1791,20120112,146.5625,entry,short,2923,18,0
1792,20120118,0.9205,entry,long,2917,0,0
1793,20120119,164.1,entry,long,2927,10,0
1794,20120119,2.53405,entry,long,2913,25,0
1795,20120123,3557.6,exit,short,2923,31,0
1796,20120124,1831.25,exit,short,2924,13,0
1797,20120125,131.0875,entry,long,2931,17,0
1798,20120126,97.3775,entry,long,2923,9,0
1799,20120126,0.7128,entry,long,2923,19,0
1800,20120126,7.7825,exit,short,2996,20,0
1801,20120131,1.4058000000000002,entry,long,2926,16,0
1802,20120203,1913.3000000000002,entry,long,2924,13,0
1803,20120206,3.3484,entry,long,2925,15,0
1804,20120210,433.2,entry,long,2929,14,0
1805,20120213,98.4575,exit,long,2935,11,0
1806,20120215,1.37155,exit,long,2937,16,0
1807,20120216,9352.5,entry,long,2948,21,0
1808,20120222,33.230000000000004,exit,short,2929,29,0
1809,20120222,0.019884,entry,long,1357,27,0
1810,20120223,723.5250000000001,entry,long,2937,23,0
1811,20120223,1.3388,entry,short,2942,16,0
1812,20120229,1821.6,entry,long,2941,24,0
1813,20120301,1.0032,entry,long,2947,4,0
1814,20120305,957.25,entry,long,2957,28,0
1815,20120305,151.16250000000002,exit,short,2958,18,0
1816,20120307,128.8,exit,long,2973,17,0
1817,20120307,165.08750000000003,exit,long,2970,10,0
1818,20120307,0.019924,exit,long,1412,27,0
1819,20120307,1826.15,exit,long,2967,13,0
1820,20120314,117.57815,exit,long,2956,33,0
1821,20120315,98.43,entry,short,2957,11,0
1822,20120316,67.455,entry,long,2965,1,0
1823,20120320,34.155,entry,long,2948,29,0
1824,20120321,145.39999999999998,entry,short,2970,18,0
1825,20120323,651.5,exit,long,2962,23,0
1826,20120323,0.703,exit,long,2993,19,0
1827,20120323,0.9277499999999999,exit,long,2971,0,0
1828,20120327,1.64575,entry,long,2965,2,0
1829,20120328,11.204999999999998,exit,short,2973,26,0
1830,20120330,121.75,entry,short,2977,17,0
1831,20120405,3429.25,entry,short,2967,31,0
1832,20120405,1691.0,exit,long,2971,24,0
1833,20120405,1768.0500000000002,entry,short,2967,13,0
1834,20120405,631.15,entry,short,2967,23,0
1835,20120406,9992.5,exit,long,3002,21,0
1836,20120409,1.3224,exit,short,2997,16,0
1837,20120410,3.36085,exit,long,2987,15,0
1838,20120411,1232.21,exit,long,3009,32,0
1839,20120411,153.27499999999998,entry,short,2984,10,0
1840,20120412,398.225,exit,long,2970,14,0
1841,20120416,32.47500000000001,exit,long,2969,29,0
1842,20120419,1005.25,entry,short,2989,34,0
1843,20120419,2.7704500000000003,exit,long,2985,25,0
1844,20120419,613.375,entry,short,2989,3,0
1845,20120420,112.84765,entry,long,2983,12,0
1846,20120420,30.985,entry,short,2970,29,0
1847,20120424,120.5625,entry,long,2985,33,0
1848,20120424,98.455,exit,short,3043,11,0
1849,20120425,1632.35,entry,short,2980,24,0
1850,20120501,232.75,entry,long,2997,22,0
1851,20120502,66.73,exit,long,3002,1,0
1852,20120504,161.52499999999998,exit,short,3028,10,0
1853,20120507,141.65,exit,long,2988,5,0
1854,20120510,121.3125,exit,short,3061,17,0
1855,20120510,1.4144,entry,short,2997,7,0
1856,20120510,97.3375,exit,long,2997,9,0
1857,20120511,73.58,entry,short,2986,6,0
1858,20120514,1031.875,exit,long,3014,28,0
1859,20120515,383.975,entry,short,2994,14,0
1860,20120515,1.2045,entry,short,3000,30,0
1861,20120516,0.9876,exit,long,3002,4,0
1862,20120516,0.8849,entry,short,3001,0,0
1863,20120516,80.28399999999999,entry,long,3079,8,0
1864,20120517,135.05,entry,short,2996,5,0
1865,20120517,1.6472,exit,long,3008,2,0
1866,20120517,0.6591499999999999,entry,short,3002,19,0
1867,20120517,3.0427999999999997,entry,short,2996,15,0
1868,20120518,1066.375,exit,short,3011,34,0
1869,20120521,61.865,entry,short,3010,1,0
1870,20120521,659.375,exit,short,3032,3,0
1871,20120525,199.875,exit,long,3015,22,0
1872,20120529,10.212499999999999,entry,short,3015,26,0
1873,20120529,0.96505,entry,short,3009,4,0
1874,20120531,8550.0,entry,short,3021,21,0
1875,20120531,0.016364,entry,short,1427,27,0
1876,20120601,2.3262,entry,short,3006,25,0
1877,20120601,143.39999999999998,exit,short,3040,18,0
1878,20120606,1.58575,entry,short,3015,2,0
1879,20120607,0.017534,exit,short,1474,27,0
1880,20120607,1770.4499999999998,exit,short,3063,13,0
1881,20120613,164.9,entry,long,3028,10,0
1882,20120614,0.6769499999999999,exit,short,3052,19,0
1883,20120618,0.91125,exit,short,3044,0,0
1884,20120619,97.42,entry,long,3024,9,0
1885,20120620,30.65,exit,short,3022,29,0
1886,20120620,80.1145,exit,long,3150,8,0
1887,20120620,69.695,exit,short,3046,6,0
1888,20120621,1085.875,entry,long,3033,28,0
1889,20120621,8922.5,exit,short,3077,21,0
1890,20120621,157.0625,exit,long,3037,10,0
1891,20120626,151.71249999999998,entry,short,3037,10,0
1892,20120626,10.7025,exit,short,3059,26,0
1893,20120626,63.06,exit,short,3049,1,0
1894,20120702,1135.0,entry,long,3040,34,0
1895,20120702,127.55,exit,short,3053,5,0
1896,20120702,2.8932,exit,short,3053,15,0
1897,20120702,756.875,entry,long,3040,3,0
1898,20120703,267.75,entry,long,3041,22,0
1899,20120705,1576.9,exit,short,3062,24,0
1900,20120705,0.9814,exit,short,3052,4,0
1901,20120705,2.4869000000000003,exit,short,3039,25,0
1902,20120720,1252.96,entry,long,3055,32,0
1903,20120725,1278.125,exit,long,3104,28,0
1904,20120725,1.37595,entry,long,3049,16,0
1905,20120730,0.9508000000000001,entry,long,3052,0,0
1906,20120731,98.48,entry,long,3053,11,0
1907,20120801,0.71125,entry,long,3054,19,0
1908,20120808,127.97655,exit,long,3064,33,0
1909,20120808,2.86015,entry,long,3053,25,0
1910,20120808,138.2375,entry,short,3067,18,0
1911,20120810,1.0023,entry,long,3061,4,0
1912,20120814,146.275,exit,short,3096,10,0
1913,20120814,1231.25,exit,long,3102,34,0
1914,20120816,113.44534999999999,exit,long,3177,12,0
1915,20120817,1.62235,exit,short,3066,2,0
1916,20120821,612.825,exit,short,3065,23,0
1917,20120822,1.17985,exit,short,3081,30,0
1918,20120822,1.37115,exit,short,3081,7,0
1919,20120822,3252.15,exit,short,3063,31,0
1920,20120824,3.3150500000000003,entry,long,3065,15,0
1921,20120827,68.125,entry,long,3078,1,0
1922,20120828,29.31,entry,short,3060,29,0
1923,20120829,6.9544999999999995,entry,short,3068,20,0
1924,20120905,0.9306,exit,long,3185,0,0
1925,20120905,0.6975,exit,long,3255,19,0
1926,20120906,385.175,exit,short,3075,14,0
1927,20120907,1864.35,entry,long,3074,13,0
1928,20120907,1.6472,entry,long,3080,2,0
1929,20120907,9.8925,entry,short,3086,26,0
1930,20120912,125.9375,entry,long,3091,17,0
1931,20120913,872.875,exit,long,3101,3,0
1932,20120913,1754.2,entry,long,3078,24,0
1933,20120914,3771.4,entry,long,3079,31,0
1934,20120914,77.257,entry,short,3166,8,0
1935,20120917,140.98000000000002,entry,long,3080,5,0
1936,20120917,694.2,entry,long,3080,23,0
1937,20120920,3.2247000000000003,exit,long,3115,15,0
1938,20120920,2.83315,exit,long,3106,25,0
1939,20120921,65.89999999999999,exit,long,3100,1,0
1940,20120921,1713.2,exit,long,3152,24,0
1941,20120924,139.35000000000002,exit,short,3114,18,0
1942,20120926,98.4575,exit,long,3093,11,0
1943,20120926,122.17499999999998,exit,long,3104,17,0
1944,20120927,7.409,exit,short,3091,20,0
1945,20120927,131.76500000000001,exit,long,3107,5,0
1946,20120927,625.75,exit,long,3111,23,0
1947,20121003,7.673,entry,long,3092,20,0
1948,20121003,268.5,exit,long,3105,22,0
1949,20121003,30.674999999999997,exit,short,3331,29,0
1950,20121011,61.269999999999996,entry,short,3110,1,0
1951,20121017,1.2229999999999999,entry,long,3108,30,0
1952,20121018,1.4359,entry,long,3109,7,0
1953,20121018,1.3629,exit,long,3112,16,0
1954,20121022,3497.9,exit,long,3148,31,0
1955,20121022,1.0017,exit,long,3116,4,0
1956,20121022,1866.65,exit,long,3146,13,0
1957,20121024,1.6456,exit,long,3127,2,0
1958,20121024,1296.96,exit,long,3133,32,0
1959,20121024,126.8,entry,short,3107,5,0
1960,20121101,65.3,entry,short,3107,6,0
1961,20121102,98.4375,entry,short,3120,11,0
1962,20121105,1.33615,entry,short,3121,16,0
1963,20121105,7.435499999999999,exit,long,3140,20,0
1964,20121105,78.8875,exit,short,3212,8,0
1965,20121106,1.1995999999999998,exit,long,3200,30,0
1966,20121109,1.4009,exit,long,3198,7,0
1967,20121112,145.0125,entry,long,3134,18,0
1968,20121112,130.19535,entry,long,3126,33,0
1969,20121115,142.875,entry,short,3137,10,0
1970,20121121,9395.0,entry,long,3143,21,0
1971,20121130,681.325,entry,long,3133,23,0
1972,20121130,0.019859,entry,long,1555,27,0
1973,20121205,10.45,exit,short,3189,26,0
1974,20121206,61.495000000000005,exit,short,3179,1,0
1975,20121210,141.9,exit,long,3197,18,0
1976,20121212,151.075,exit,short,3155,10,0
1977,20121212,69.505,exit,short,3159,6,0
1978,20121218,125.7875,entry,long,3159,17,0
1979,20121218,127.1719,exit,long,3162,33,0
1980,20121218,1.6729,entry,long,3151,2,0
1981,20121220,97.5975,exit,long,3153,9,0
1982,20121221,1121.625,entry,short,3161,34,0
1983,20121227,3.0076,entry,long,3151,25,0
1984,20130102,6.9365000000000006,entry,short,3154,20,0
1985,20130102,132.845,exit,short,3155,5,0
1986,20130103,1350.86,entry,long,3170,32,0
1987,20130103,405.525,entry,long,3155,14,0
1988,20130107,230.0,entry,short,3170,22,0
1989,20130107,1054.5,entry,short,3170,28,0
1990,20130107,776.0,entry,short,3170,3,0
1991,20130110,1.6519,exit,long,3174,2,0
1992,20130111,98.45375,exit,short,3167,11,0
1993,20130111,1.0147,entry,long,3167,4,0
1994,20130114,121.9875,exit,long,3179,17,0
1995,20130115,1758.65,entry,long,3163,24,0
1996,20130116,829.25,exit,short,3284,3,0
1997,20130118,72.685,entry,long,3160,6,0
1998,20130118,141.6375,entry,short,3180,10,0
1999,20130122,7.314500000000001,exit,short,3203,20,0
2000,20130125,0.99855,exit,long,3177,4,0
2001,20130125,262.25,exit,short,3210,22,0
2002,20130128,122.4531,entry,short,3177,33,0
2003,20130130,137.37,entry,long,3173,5,0
2004,20130130,3.3047,entry,long,3173,15,0
2005,20130131,1173.25,exit,short,3191,28,0
2006,20130201,76.99050000000001,entry,short,3264,8,0
2007,20130206,1.61405,entry,short,3184,2,0
2008,20130214,115.9625,entry,short,3198,17,0
2009,20130214,1773.0500000000002,entry,short,3184,13,0
2010,20130215,78.54050000000001,exit,short,3278,8,0
2011,20130220,3159.15,entry,short,3187,31,0
2012,20130220,0.98285,entry,short,3193,4,0
2013,20130221,1748.75,exit,long,3207,24,0
2014,20130221,394.6,exit,long,3190,14,0
2015,20130221,137.9625,entry,short,3202,18,0
2016,20130222,0.020804,exit,long,1628,27,0
2017,20130222,132.22000000000003,exit,long,3225,5,0
2018,20130227,3.26075,exit,long,3195,15,0
2019,20130228,3.1416500000000003,exit,long,3217,25,0
2020,20130304,80.40549999999999,entry,long,3285,8,0
2021,20130304,713.975,exit,long,3224,23,0
2022,20130304,97.61875,entry,long,3201,9,0
2023,20130306,288.5,entry,long,3210,22,0
2024,20130307,9.682500000000001,entry,short,3210,26,0
2025,20130314,1.18415,entry,short,3209,30,0
2026,20130319,369.42499999999995,entry,short,3206,14,0
2027,20130320,3.0808,entry,short,3207,15,0
2028,20130320,97.58000000000001,exit,long,3213,9,0
2029,20130321,98.43875,entry,short,3214,11,0
2030,20130321,1061.5,exit,short,3353,34,0
2031,20130325,80.87,exit,long,3226,6,0
2032,20130325,1.57645,exit,short,3242,2,0
2033,20130327,0.98505,exit,short,3242,4,0
2034,20130328,114.5117,entry,long,3219,12,0
2035,20130328,125.4922,exit,short,3221,33,0
2036,20130328,7.679,entry,long,3213,20,0
2037,20130328,9.795,exit,short,3277,26,0
2038,20130402,276.0,exit,long,3231,22,0
2039,20130402,1093.5,entry,short,3228,28,0
2040,20130402,137.3625,exit,short,3302,10,0
2041,20130404,1.1707999999999998,exit,short,3274,16,0
2042,20130404,1596.0,entry,short,3217,24,0
2043,20130404,138.8625,exit,short,3251,18,0
2044,20130405,57.925,entry,short,3230,1,0
2045,20130405,97.64250000000001,entry,long,3224,9,0
2046,20130410,0.9757,entry,long,3227,0,0
2047,20130412,1.2151,exit,short,3276,30,0
2048,20130416,0.9555500000000001,exit,long,3249,0,0
2049,20130417,125.985,entry,short,3226,5,0
2050,20130417,79.6505,exit,long,3356,8,0
2051,20130419,1434.31,exit,long,3443,32,0
2052,20130419,129.5469,entry,long,3234,33,0
2053,20130424,2.7272499999999997,entry,short,3231,25,0
2054,20130426,131.62,exit,short,3268,5,0
2055,20130426,1609.45,exit,short,3317,13,0
2056,20130430,1153.25,exit,short,3262,28,0
2057,20130503,7.625499999999999,exit,long,3262,20,0
2058,20130506,359.375,exit,short,3312,14,0
2059,20130506,3.0324999999999998,exit,short,3268,15,0
2060,20130510,1584.15,exit,short,3316,24,0
2061,20130513,125.78915,exit,long,3261,33,0
2062,20130513,114.30855,exit,long,3261,12,0
2063,20130513,0.9239999999999999,entry,short,3250,0,0
2064,20130521,2.9259,exit,short,3282,25,0
2065,20130522,98.4525,exit,short,3256,11,0
2066,20130523,0.96475,entry,short,3258,4,0
2067,20130524,1236.875,entry,long,3266,28,0
2068,20130524,15305.0,exit,long,3284,21,0
2069,20130529,97.6,exit,long,3279,9,0
2070,20130603,121.07815,entry,short,3264,33,0
2071,20130603,0.71285,entry,short,3264,19,0
2072,20130604,98.46,entry,long,3265,11,0
2073,20130606,0.019474,entry,short,1683,27,0
2074,20130610,112.9414,entry,short,3269,12,0
2075,20130610,315.75,entry,long,3276,22,0
2076,20130612,145.6125,entry,long,3279,18,0
2077,20130612,0.9852000000000001,exit,short,3340,4,0
2078,20130613,1.4586000000000001,entry,long,3272,7,0
2079,20130614,83.03,entry,long,3261,6,0
2080,20130614,0.019964,exit,short,1753,27,0
2081,20130617,135.915,entry,long,3268,5,0
2082,20130625,76.995,exit,long,3317,6,0
2083,20130627,115.125,exit,short,3322,17,0
2084,20130627,1.42315,exit,long,3288,7,0
2085,20130627,618.5999999999999,entry,short,3276,23,0
2086,20130628,7.0215,entry,short,3277,20,0
2087,20130701,284.75,exit,long,3293,22,0
2088,20130701,1177.25,exit,long,3311,28,0
2089,20130708,8.91,entry,short,3294,26,0
2090,20130708,1.5432000000000001,entry,short,3288,2,0
2091,20130710,1.3994,entry,short,3290,7,0
2092,20130710,143.52499999999998,exit,long,3389,18,0
2093,20130710,82.41799999999999,entry,long,3376,8,0
2094,20130711,712.1,exit,short,3369,23,0
2095,20130717,112.293,exit,short,3344,12,0
2096,20130722,1.58875,exit,short,3321,2,0
2097,20130722,9.537500000000001,exit,short,3383,26,0
2098,20130722,3.1809000000000003,entry,long,3292,25,0
2099,20130723,79.91799999999999,exit,long,3426,8,0
2100,20130724,726.25,entry,short,3307,3,0
2101,20130724,1.44585,exit,short,3320,7,0
2102,20130725,248.375,entry,short,3308,22,0
2103,20130726,0.7372,exit,short,3317,19,0
2104,20130807,97.6725,entry,long,3310,9,0
2105,20130813,2418.3,exit,short,3311,31,0
2106,20130820,138.55,entry,long,3327,10,0
2107,20130821,1.46395,entry,long,3320,7,0
2108,20130821,1.22655,entry,long,3320,30,0
2109,20130822,1.6229,entry,long,3321,2,0
2110,20130826,1303.25,entry,long,3330,28,0
2111,20130827,55.03,exit,short,3453,1,0
2112,20130827,745.75,exit,short,3442,3,0
2113,20130828,270.375,exit,short,3395,22,0
2114,20130828,3.32695,entry,long,3319,15,0
2115,20130830,7.0665,exit,short,3389,20,0
2116,20130906,1.1940499999999998,exit,long,3506,30,0
2117,20130910,0.8625499999999999,exit,short,3334,0,0
2118,20130911,2.9997499999999997,exit,long,3333,25,0
2119,20130917,3.2257,exit,long,3337,15,0
2120,20130918,77.877,entry,short,3426,8,0
2121,20130923,0.76905,entry,long,3342,19,0
2122,20130924,1237.375,exit,long,3379,28,0
2123,20130925,115.51565,exit,short,3361,33,0
2124,20130925,142.16500000000002,exit,long,3357,5,0
2125,20131001,1456.05,entry,short,3342,24,0
2126,20131007,2.8453999999999997,entry,short,3346,25,0
2127,20131007,116.8375,entry,long,3360,17,0
2128,20131009,98.495,exit,long,3490,11,0
2129,20131011,27.025,entry,long,3343,29,0
2130,20131014,1403.25,entry,short,3351,13,0
2131,20131023,0.020514,entry,long,1780,27,0
2132,20131024,73.535,entry,short,3353,6,0
2133,20131029,1538.2,exit,short,3420,24,0
2134,20131030,113.61325,entry,long,3369,12,0
2135,20131030,26.835,exit,long,3374,29,0
2136,20131031,0.76145,exit,long,3390,19,0
2137,20131101,143.10000000000002,exit,long,3660,10,0
2138,20131104,3.00305,entry,short,3366,15,0
2139,20131104,78.0595,exit,short,3522,8,0
2140,20131104,0.019939,exit,long,1802,27,0
2141,20131104,1.47255,exit,long,3503,7,0
2142,20131107,749.425,entry,long,3369,23,0
2143,20131113,131.745,entry,short,3373,5,0
2144,20131113,2312.8,entry,short,3373,31,0
2145,20131113,1.6526999999999998,exit,long,3567,2,0
2146,20131114,341.57500000000005,entry,short,3374,14,0
2147,20131115,15102.5,entry,long,3391,21,0
2148,20131115,2.96115,exit,short,3387,25,0
2149,20131119,10.129999999999999,entry,long,3389,26,0
2150,20131120,115.01249999999999,exit,long,3656,17,0
2151,20131121,696.6,exit,long,3397,23,0
2152,20131122,1.0796000000000001,entry,short,3386,16,0
2153,20131122,0.9543999999999999,entry,short,3386,4,0
2154,20131122,3.1572,exit,short,3400,15,0
2155,20131126,0.8576999999999999,entry,short,3388,0,0
2156,20131202,1275.875,entry,long,3398,28,0
2157,20131202,25.23,entry,short,3378,29,0
2158,20131205,112.3125,entry,short,3394,33,0
2159,20131206,939.625,entry,short,3402,34,0
2160,20131209,136.045,exit,short,3438,5,0
2161,20131211,278.75,entry,long,3405,22,0
2162,20131212,75.21000000000001,exit,short,3404,6,0
2163,20131217,358.125,exit,short,3402,14,0
2164,20131218,681.075,entry,short,3397,23,0
2165,20131219,9.59,exit,long,3495,26,0
2166,20131220,7.623,entry,long,3399,20,0
2167,20131220,112.61329999999998,exit,long,3405,12,0
2168,20131220,97.8075,exit,long,3417,9,0
2169,20131226,3.1104000000000003,entry,long,3402,25,0
2170,20131227,3.22645,entry,long,3403,15,0
2171,20131227,143.10000000000002,entry,short,3417,18,0
2172,20140103,1220.0,exit,long,3543,28,0
2173,20140106,3.0803000000000003,exit,long,3469,15,0
2174,20140106,2.9373499999999995,exit,long,3428,25,0
2175,20140107,724.325,exit,short,3448,23,0
2176,20140109,7.3585,exit,long,3532,20,0
2177,20140109,111.76175,entry,short,3417,12,0
2178,20140114,0.7801,entry,long,3420,19,0
2179,20140121,0.018924,entry,short,1840,27,0
2180,20140122,114.97655,exit,short,3427,33,0
2181,20140124,15422.5,exit,long,3443,21,0
2182,20140127,146.6875,exit,short,3451,18,0
2183,20140127,1.0721500000000002,exit,short,3827,16,0
2184,20140127,1405.6999999999998,exit,short,3433,13,0
2185,20140129,113.0078,exit,short,3451,12,0
2186,20140203,23.835,exit,short,3434,29,0
2187,20140203,0.75205,exit,long,3433,19,0
2188,20140204,2.8709,entry,short,3428,25,0
2189,20140205,0.018154,exit,short,1915,27,0
2190,20140205,875.875,exit,short,3460,34,0
2191,20140210,97.8725,entry,long,3438,9,0
2192,20140211,359.5,exit,long,3513,22,0
2193,20140212,3.0435499999999998,exit,short,3440,25,0
2194,20140212,81.475,entry,long,3428,6,0
2195,20140212,0.8542000000000001,exit,short,3456,0,0
2196,20140218,0.7798499999999999,entry,long,3443,19,0
2197,20140218,2426.1,exit,short,3436,31,0
2198,20140219,0.92315,exit,short,3479,4,0
2199,20140219,76.941,entry,short,3534,8,0
2200,20140221,3.1334999999999997,entry,long,3440,25,0
2201,20140221,151.27499999999998,entry,long,3454,18,0
2202,20140225,1766.1100000000001,entry,long,3457,32,0
2203,20140228,113.67185,entry,long,3451,12,0
2204,20140304,119.28905,entry,long,3453,33,0
2205,20140304,142.905,entry,long,3447,5,0
2206,20140305,753.775,entry,long,3448,23,0
2207,20140307,1550.3000000000002,entry,long,3450,24,0
2208,20140307,1482.65,entry,long,3450,13,0
2209,20140310,330.65,entry,short,3451,14,0
2210,20140313,136.22,exit,long,3552,5,0
2211,20140320,2.9702,exit,long,3547,25,0
2212,20140320,112.66399999999999,exit,long,3592,12,0
2213,20140325,1441.5500000000002,exit,long,3506,13,0
2214,20140326,169.575,exit,long,3519,18,0
2215,20140327,1473.9,exit,long,3566,24,0
2216,20140328,722.875,entry,long,3478,3,0
2217,20140407,0.8807499999999999,entry,long,3477,0,0
2218,20140411,13762.5,entry,short,3491,21,0
2219,20140411,1766.46,exit,long,3617,32,0
2220,20140411,81.03500000000001,exit,long,3494,6,0
2221,20140422,2184.8,entry,short,3481,31,0
2222,20140425,336.8,exit,short,3501,14,0
2223,20140506,1022.25,entry,long,3504,34,0
2224,20140507,24.42,entry,short,3485,29,0
2225,20140514,77.0085,exit,short,3607,8,0
2226,20140515,98.5475,entry,long,3504,11,0
2227,20140516,709.875,exit,long,3512,3,0
2228,20140516,966.375,exit,long,3516,34,0
2229,20140528,48.58,entry,short,3518,1,0
2230,20140528,1390.55,entry,short,3506,13,0
2231,20140529,0.8002,exit,long,3514,19,0
2232,20140530,9.504999999999999,entry,short,3520,26,0
2233,20140603,14870.0,exit,short,3528,21,0
2234,20140610,98.5375,exit,long,3521,11,0
2235,20140610,0.019164,entry,long,1937,27,0
2236,20140610,76.81,entry,short,3509,6,0
2237,20140611,121.3829,exit,long,3708,33,0
2238,20140611,879.25,entry,short,3529,34,0
2239,20140612,662.375,entry,short,3530,3,0
2240,20140613,813.975,exit,long,3581,23,0
2241,20140617,97.9325,exit,long,3528,9,0
2242,20140617,9.205,exit,short,3797,26,0
2243,20140618,3.3194,entry,long,3521,15,0
2244,20140618,0.019064,exit,long,1971,27,0
2245,20140620,1451.9,exit,short,3531,13,0
2246,20140620,25.19,exit,short,3741,29,0
2247,20140620,2334.9,exit,short,3523,31,0
2248,20140620,15190.0,entry,long,3539,21,0
2249,20140620,0.8222,entry,long,3529,19,0
2250,20140624,0.9420999999999999,entry,long,3531,4,0
2251,20140625,49.92,exit,short,3627,1,0
2252,20140703,3.2268499999999998,exit,long,3543,15,0
2253,20140708,98.525,entry,short,3540,11,0
2254,20140711,2393.6,entry,long,3537,31,0
2255,20140711,1468.95,entry,long,3537,13,0
2256,20140711,98.555,exit,short,3544,11,0
2257,20140714,98.55250000000001,entry,long,3544,11,0
2258,20140716,7.4435,entry,short,3540,20,0
2259,20140717,1.4734,entry,short,3547,7,0
2260,20140723,1.24455,entry,short,3551,30,0
2261,20140725,0.8111499999999999,exit,long,3572,19,0
2262,20140728,77.89100000000002,entry,long,3646,8,0
2263,20140728,0.93485,exit,long,3561,4,0
2264,20140801,1414.6999999999998,exit,long,3574,13,0
2265,20140804,150.8,entry,short,3567,18,0
2266,20140805,2281.1,exit,long,3568,31,0
2267,20140806,3.12275,entry,short,3555,15,0
2268,20140807,14895.0,exit,long,3619,21,0
2269,20140807,841.375,exit,short,3638,34,0
2270,20140808,0.8883000000000001,exit,long,3585,0,0
2271,20140814,1266.75,entry,short,3574,28,0
2272,20140815,98.0025,entry,long,3568,9,0
2273,20140815,2.8758,entry,short,3562,25,0
2274,20140821,98.565,exit,long,3816,11,0
2275,20140822,383.125,entry,long,3580,22,0
2276,20140825,2177.85,entry,short,3568,31,0
2277,20140826,0.92075,entry,short,3575,4,0
2278,20140828,67.055,exit,short,3678,6,0
2279,20140829,0.017464,entry,short,1994,27,0
2280,20140903,149.46249999999998,exit,short,3758,18,0
2281,20140903,136.6,entry,short,3574,5,0
2282,20140903,1469.65,entry,short,3574,24,0
2283,20140903,1393.1999999999998,entry,short,3574,13,0
2284,20140904,0.017734,exit,short,2132,27,0
2285,20140904,1.7051500000000002,entry,short,3581,2,0
2286,20140909,0.78215,entry,short,3584,19,0
2287,20140911,97.9425,exit,long,3656,9,0
2288,20140916,334.25,entry,short,3583,14,0
2289,20140919,1.71535,exit,short,3753,2,0
2290,20140923,0.8481,entry,short,3594,0,0
2291,20140926,363.75,exit,long,3644,22,0
2292,20140930,7.433,exit,short,3593,20,0
2293,20141009,114.8633,entry,long,3606,12,0
2294,20141009,1.3968,exit,short,3756,7,0
2295,20141009,82.13499999999999,exit,long,3847,8,0
2296,20141010,568.375,exit,short,3628,3,0
2297,20141015,7.08,entry,short,3604,20,0
2298,20141016,1.1991,exit,short,3674,30,0
2299,20141016,1372.8,exit,short,3665,13,0
2300,20141017,719.175,entry,short,3606,23,0
2301,20141021,0.7602,exit,short,3737,19,0
2302,20141024,1220.75,exit,short,3630,28,0
2303,20141030,114.9023,exit,long,3659,12,0
2304,20141103,17070.0,entry,long,3633,21,0
2305,20141103,1957.06,entry,long,3632,32,0
2306,20141104,7.3165,exit,short,3621,20,0
2307,20141126,337.5,entry,short,3647,22,0
2308,20141201,789.0,exit,short,3644,23,0
2309,20141202,1880.2,exit,short,3669,31,0
2310,20141203,39.84,entry,short,3650,1,0
2311,20141205,6.7829999999999995,entry,short,3640,20,0
2312,20141215,17192.5,exit,long,3803,21,0
2313,20141215,1971.36,exit,long,3796,32,0
2314,20141217,895.0,entry,long,3661,34,0
2315,20141231,866.75,exit,long,3687,34,0
2316,20150107,115.8242,entry,long,3667,12,0
2317,20150113,98.185,entry,long,3671,9,0
2318,20150114,1305.1999999999998,exit,short,3666,24,0
2319,20150116,1197.875,entry,short,3681,28,0
2320,20150126,131.1375,entry,short,3687,17,0
2321,20150127,183.4375,entry,short,3688,10,0
2322,20150128,768.75,entry,short,3688,34,0
2323,20150129,580.75,entry,short,3689,3,0
2324,20150202,1.9377,exit,short,3695,25,0
2325,20150204,2.2241999999999997,exit,short,3695,15,0
2326,20150204,95.86500000000001,exit,short,3730,5,0
2327,20150206,40.3,exit,short,3759,1,0
2328,20150209,98.07,exit,long,3776,9,0
2329,20150209,116.06245000000001,exit,long,3770,12,0
2330,20150218,1230.15,entry,short,3689,24,0
2331,20150225,291.775,exit,short,3713,14,0
2332,20150227,1238.5,exit,short,3789,28,0
2333,20150303,136.9,exit,short,3728,17,0
2334,20150306,193.85,exit,short,3727,10,0
2335,20150309,1294.0,entry,short,3702,13,0
2336,20150311,1768.45,entry,short,3704,31,0
2337,20150323,798.375,exit,short,3734,34,0
2338,20150323,1916.45,exit,short,3749,31,0
2339,20150324,0.76635,exit,short,3745,0,0
2340,20150330,705.6,entry,short,3717,23,0
2341,20150402,1224.2,exit,short,3933,24,0
2342,20150402,1331.75,exit,short,3750,13,0
2343,20150408,67.67500000000001,entry,long,3717,6,0
2344,20150416,0.83405,exit,short,3736,4,0
2345,20150420,759.825,exit,short,3842,23,0
2346,20150420,64.19,exit,long,3797,6,0
2347,20150428,733.5,entry,short,3750,34,0
2348,20150511,5.967500000000001,exit,short,3750,20,0
2349,20150513,0.014446500000000001,entry,long,2171,27,0
